"interaction_dt","campaign_nm","placement_nm","impressions","clicks","givt","fraud_impressions"
"2026-07-13","video yandex // Май 2026_","sp_family_yandex_msk_video_may26_none_hor_int-kids-income_prg",0,1,0,0
"2026-07-03","Южнопортовая // Video yandex // июнь 2026","sp_yandex_msk_video_jun26_none_lift-bf_lal-competitors_prg",0,11,0,0
"2026-06-29","Мечникова // VKAds // июнь 2026","lmech-rspb_vkads_spb_leads_jun26_none_basic_general",0,1,0,0
"2026-06-25","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert-bf_int-residential-properties-new-button_prg",0,1,0,0
"2026-05-17","video yandex // Май 2026_","sp_family_yandex_msk_video_may26_none_hor_int-family-real-estate_prg",33021,196,1,0
"2026-06-14","media yandex // Май 2026_","gvl_yandex_reg_banner_may26_none_bf_keys-buy-flat_prg",0,1,0,0
"2026-05-29","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor-bf_int-residential-properties-new-no-button_prg",5775,2,0,0
"2026-07-11","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_south_sale_int-mortgage_prg",570,2,0,0
"2026-07-17","Войковская // Ozon // июль 2026","lv_ozon_msk_banner_jul26_none_sale_int-real-estate_mrk",9747,12,402,47
"2026-05-29","vkAds // Май 2026_","zv_vkads_msk_leads_may26_none_basic_general",0,3,0,0
"2026-07-26","Южнопортовая регионы // Media yandex // июль 2026","sp_yandex_banner_reg_prov_jul26_none_sale-new_int-residential-properties-new_prg",2323,8,0,0
"2026-05-23","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-real-estate-new_prg",539,6,0,0
"2026-05-21","video yandex // Май 2026_","lm_family_yandex_msk_video_may26_none_hor_int-family-real-estate-button_prg",21393,36,0,0
"2026-07-12","Павелецкая сити // Astralab // июль 2026","pc_astralab_msk_banner_jul26_none_sale_int-real-estate_prg",52244,193,2400,3017
"2026-06-27","Войковская // market yandex // июнь 2026","lv_yandexmarket_msk_banner_jun26_none_bf_who-int-premium-real-estate_mrk",6525,15,235,1779
"2026-05-07","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor_lal-calls_prg",41,10,0,0
"2026-06-29","promopages // Май 2026_","sp_promopages_msk_article_may26_none_invest-rayon-repack-opt'_none_cont",931,0,0,0
"2026-06-23","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_owner-business_prg",2496,8,0,0
"2026-06-05","mTS // Май 2026_","sel_mts_msk_video_may26_none_vert-bf_real-estate_prg",1,0,0,0
"2026-07-05","Южнопортовая регионы // Media yandex // июль 2026","sp_yandex_banner_reg_prov_jul26_cfo_sale_int-residential-properties-new_prg",1751,5,0,0
"2026-06-14","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_bf_income-bc_mrk",3122,4,121,7
"2026-06-23","video yandex // Май 2026_","lm_yandex_msk_banner_may26_none_bf_lal-calls_prg",0,1,0,0
"2026-06-20","Южнопортовая // market yandex // июнь 2026","sp_yandexmarket_msk_banner_jun26_none_minus40_int-prem-real-estate_mrk",3935,15,185,838
"2026-07-15","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-ak_jt-real-estate_prg",0,1,0,0
"2026-07-20","Остатки // Video yandex // июль 2026","lg_last_yandex_msk_video_jul26_none_key_lal-crm-meetings_prg",110,1,0,0
"2026-06-26","Южнопортовая // Ozon // июнь 2026","sp_ozon_msk_banner_jun26_none_minus40_picnic_mrk",9010,3,236,7
"2026-06-17","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_minus40_int-goods-legal-entities_mrk",8693,8,245,14
"2026-07-04","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_minus40_income-bc_mrk",1,0,0,0
"2026-07-13","Остатки // market yandex // июнь 2026","lg_last_yandexmarket_msk_banner_jun26_none_key-lb_luxury_mrk",1,0,0,0
"2026-06-16","Нижегородская // Media yandex // июнь 2026","ng_family_yandex_msk_banner_jun26_none_basic_int-parents-residential-properties-new_prg",1891,14,0,0
"2026-07-30","promopages // Май 2026_","lm_promopages_msk_article_may26_none_planirovki_int-auto_none_cont",212,0,0,0
"2026-06-22","Нижегородская // Media yandex // июнь 2026","ng_family_yandex_msk_banner_jun26_none_basic_int-parents-mortgage_prg",1926,2,0,0
"2026-07-04","Южнопортовая // Ozon // июль 2026","sp_ozon_msk_banner_jul26_none_sale_picnic_mrk",9746,12,233,0
"2026-05-11","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor_int-mortgage-button_prg",1487,2,0,0
"2026-05-26","ozon // Май 2026_","lg_ozon_msk_banner_may26_last_basic_real-estate_mrk",181174,116,6467,26
"2026-05-12","vkAds // Май 2026_","lg_vkvideo_msk_video_may26_none_basic_general_prg",22458,87,284,116
"2026-06-13","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_bf_int-mortgage_prg",0,2,0,0
"2026-07-11","Войковская // Avito Медийка // июль 2026","lv_avito-ads_msk_banner_jul26_none_sale_int-premium-real-estate_mrk",11193,21,548,0
"2026-06-08","Нижегородская w // q.bid // июнь 2026","lwnizh-rmsk_qbid_msk_video_jun26_none_basic_invest_prg",49692,393,1087,353
"2026-06-09","Селигерская // q.bid // июнь 2026","sel_family_qbid_msk_video_jun26_none_basic_semeiniye_prg",39477,487,1662,183
"2026-07-10","Лесной // Media yandex // июль 2026","gvl_yandex_msk_banner_jul26_none_sale_int-premium-real-estate_prg",31756,118,0,0
"2026-06-01","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_int-commercial-rent_prg",928,6,0,0
"2026-07-09","Нижегородская // Video yandex // июнь 2026","ng_yandex_msk_video_jun26_none_bf_int-residential-properties-new_prg",0,1,0,0
"2026-06-21","Павелецкая Сити // Adspector // июнь 2026","pc_adspector_msk_video_jun26_none_bf_work-estate_prg",0,0,0,0
"2026-07-08","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor-bf_int-mortgage-button_prg",0,1,0,0
"2026-06-04","Лесной регионы // Avito // июнь 2026","gvl_avito-ads_reg_banner_jun26_none_minus40_int-premium-apartments_mrk",164,1,2,0
"2026-05-10","mTS // Май 2026_","lwsv_mts_msk_video_may26_none_hor_wl_prg",11236,164,501,1363
"2026-07-23","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_none_sale_lal-calls_prg",116,2,0,0
"2026-05-15","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_hor_lal-calls_prg",6007,7,0,0
"2026-07-21","Мечникова // Ozon // июль 2026","lmech-rspb_ozon_spb_banner_jul26_none_start_int-finance-ad_mrk",2363,1,84,3
"2026-06-10","Мичуринский // Ozon // июнь 2026","lm_ozon_msk_banner_jun26_none_bf_sales_mrk",7,0,0,0
"2026-07-02","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-ak_int-premium-residential-properties_prg",0,1,0,0
"2026-07-21","Павелецкая Сити // Video yandex // июль 2026","pc_yandex_msk_video_jul26_none_lift_residential-properties_prg",2319,9,0,0
"2026-07-06","Звенигородская // Video yandex // июль 2026","zv_yandex_msk_video_jul26_none_cozy-home_int-residential-properties-new_prg",8192,138,0,0
"2026-06-26","Южнопортовая регионы // Ozon // июнь 2026","sp_ozon_reg_banner_jun26_none_minus40_main-income-bc_mrk",7434,3,268,3
"2026-06-20","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_lal-crm-meetings_prg",4,2,0,0
"2026-06-05","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-pr_int-premium-residential-properties_prg",12119,41,0,0
"2026-06-06","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_int-real-estate_prg",2106,5,0,0
"2026-06-20","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_bf_int-goods-legal-entities_mrk",7622,18,226,16
"2026-07-08","Лесной // Video yandex // июнь 2026","gvl_yandex_msk_video_jun26_none_lift-bf_genres-real-estate_prg",0,1,0,0
"2026-06-15","Войковская // MTS // июнь 2026","lv_mts_msk_video_jun26_none_lift-bf_real-estate_prg",11601,154,266,7
"2026-06-03","media yandex // Май 2026_","gvl_yandex_reg_banner_may26_none_bf_int-residential-properties-new_prg",0,1,0,0
"2026-06-09","Мичуринский // Yandex_Go // июнь 2026","lm_yandexgo_msk_banner_jun26_none_bf_income-bc_med",5233,18,630,937
"2026-07-29","Звенигородская // Media yandex // июль 2026","zv_yandex_msk_banner_jul26_none_sale_ret-site_prg",42281,103,0,0
"2026-07-08","Зонтик регионы // Yandex_Go // июль 2026","lg_yandexgo_banner_reg_prov_jul26_south_sale_who-int-prem-real-estate_med",9718,17,922,1423
"2026-06-04","Лесной регионы // Ozon // июнь 2026","gvl_ozon_reg_banner_jun26_none_bf_zakaz-real-estate_mrk",33,0,0,0
"2026-07-01","Павелецкая Сити // Media yandex // июль 2026","pc_yandex_msk_banner_jul26_none_sale_int-premium-residential-properties_prg",1622,19,0,0
"2026-07-13","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_cfo_sale_lal-crm-meetings_prg",12,1,0,0
"2026-07-06","Павелецкая сити // Yandex_Go // июль 2026","pc_yandexgo_msk_banner_jul26_none_sale_income-bc_med",51446,71,6526,10833
"2026-05-31","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor-bf_int-residential-properties-new-outstream_prg",5047,15,0,0
"2026-07-22","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert_int-premium-residential-properties-no-button_prg",0,1,0,0
"2026-07-22","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_hor-bf_lal-calls_prg",0,1,0,0
"2026-06-03","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_bf_jt-real-estate_prg",0,1,0,0
"2026-05-17","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor_int-premium-real-estate-button_prg",3207,5,0,0
"2026-07-22","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_none_lift_lal-site_prg",19,1,0,0
"2026-07-24","Мичуринский // Avito Медийка // июль 2026","lm_avito-ads_msk_banner_jul26_none_sale_int-family_mrk",6735,7,330,0
"2026-06-26","video yandex // Май 2026_","sp_yandex_msk_video_may26_none_vert-bf_int-mortgage_prg",0,1,0,0
"2026-07-09","Южнопортовая // Ozon // июль 2026","sp_ozon_msk_banner_jul26_none_sale_parents_mrk",14322,13,459,0
"2026-06-08","Мичуринский // Video yandex // июнь 2026","lm_family_yandex_msk_video_jun26_none_basic_int-family-real-estate_prg",8451,320,3,0
"2026-07-11","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_vert_int-premium-residential-properties_prg",0,1,0,0
"2026-07-18","Звенигородская // Video yandex // июнь 2026","zv_yandex_msk_video_jun26_none_bf_int-residential-properties-new_prg",0,1,0,0
"2026-07-25","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_none_sale_int-real-estate_prg",8015,35,0,0
"2026-06-25","Павелецкая Сити // Adspector // июнь 2026","pc_adspector_msk_video_jun26_none_lift-bf_work-estate_prg4",9519,60,100,255
"2026-07-26","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-ak_int-real-estate_prg",0,1,0,0
"2026-07-29","Остатки // Roxot // июль 2026","lg_last_roxot_msk_banner_jul26_none_bant-ng_real-estate_prg",83087,324,1978,920
"2026-06-15","Нижегородская // Media yandex // июнь 2026","ng_yandex_msk_banner_jun26_none_bf_int-mortgage_prg",33087,65,0,0
"2026-06-20","Остатки // Video yandex // июнь 2026","lg_last_yandex_msk_video_jun26_none_key_jt-real-estate_prg",1166,2,0,0
"2026-06-28","Южнопортовая // MTS // июнь 2026","sp_family_mts_msk_video_jun26_none_hor_semeiniye_prg",31592,358,1068,112
"2026-07-01","Остатки // Video yandex // июнь 2026","lg_last_yandex_msk_video_jun26_none_key_real-estate_prg",57,8,0,0
"2026-07-11","Павелецкая Сити // Video yandex // июль 2026","pc_yandex_msk_video_jul26_none_lift_lal-crm-deals_prg",959,4,0,0
"2026-06-15","Мичуринский // MTS // июнь 2026","lm_mts_msk_video_jun26_none_lift-bf_custom_prg",1061,21,5,0
"2026-06-17","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_jt-real-estate_prg",11,2,0,0
"2026-06-11","Южнопортовая регионы // Ozon // июнь 2026","sp_ozon_reg_banner_jun26_none_minus40_main-real-estate_mrk",2855,3,73,1
"2026-06-05","Звенигородская // market yandex // июнь 2026","zv_yandexmarket_msk_banner_jun26_none_bf_who-int-prem-real-estate_mrk",7124,18,242,565
"2026-06-30","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_int-invest-no-button_prg",0,1,0,0
"2026-07-21","Нижегородская // Media yandex // июнь 2026","ng_family_yandex_msk_banner_jun26_none_basic_int-family-real-estate_prg",0,2,0,0
"2026-06-19","Нижегородская // Media yandex // июнь 2026","ng_yandex_msk_banner_jun26_none_bf_ret-site_prg",4630,21,0,0
"2026-06-11","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_vert_lal-calls_prg",0,1,0,0
"2026-07-04","Зонтик регионы // Streamingads // июль 2026","lg_streamingads_allroll_reg_prov_jul26_pfo_sale_all_prg",42913,105,611,1615
"2026-07-18","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_lift-bf_lal-crm-deals_prg",0,1,0,0
"2026-07-27","Остатки // Media yandex // июль 2026","lg_last_yandex_msk_banner_jul26_none_key-pr_jt-real-estate_prg",2,0,0,0
"2026-07-30","Южнопортовая регионы // Avito Медийка // июль 2026","sp_avito-ads_banner_reg_prov_jul26_east_sale_int-premium-real-estate_mrk",0,3,0,0
"2026-05-21","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_bf_int-travel-world_prg",59,23,0,0
"2026-06-30","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor_int-premium-residential-properties-button_prg",0,1,0,0
"2026-07-20","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_south_lift_ret-site_prg",303,10,0,0
"2026-06-01","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-lb_int-premium-residential-properties_prg",9924,54,0,0
"2026-07-01","Мичуринский регионы // Avito Медийка // июль 2026","lm_avito-ads_banner_reg_prov_jul26_cfo_sale_int-new-building_mrk",0,4,0,0
"2026-05-22","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor_int-mortgage-no-button_prg",0,1,0,0
"2026-06-03","Лесной // Video yandex // июнь 2026","gvl_family_yandex_msk_video_jun26_none_basic_int-kids-super-geo2_prg",5997,46,0,0
"2026-06-21","Мичуринский // Media yandex // июнь 2026","lm_family_yandex_msk_banner_jun26_none_basic_int-kids-real-estate_prg",18375,53,0,0
"2026-05-20","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_hor_int-premium-residential-properties_prg",25344,35,0,0
"2026-06-08","mTS // Май 2026_","lg_prem_mts_msk_banner_may26_none_6_real-estate_prg",2,0,2,0
"2026-07-13","media yandex // Май 2026_","ng_yandex_msk_banner_may26_none_bf_int-premium-real-estate_prg",0,1,0,0
"2026-06-10","Павелецкая Сити // Video yandex // июнь 2026","pc_yandex_msk_video_jun26_none_bf_visitors-sites-list_prg",65523,162,0,0
"2026-06-04","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_bf_int-small-mid-business_prg",0,2,0,0
"2026-06-19","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_bf_sales_mrk",7403,17,241,9
"2026-07-25","media yandex // Май 2026_","gvl_yandex_reg_banner_may26_none_basic_jt-real-estate_prg",0,1,0,0
"2026-06-13","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_bf_rent_med",1791,5,270,358
"2026-05-17","media yandex // Май 2026_","ng_yandex_msk_banner_may26_none_basic_int-mortgage_prg",122495,314,0,0
"2026-07-12","Премиум // Yandex_Go // июнь 2026","lg_prem_yandexgo_msk_banner_jun26_none_terrace_ultima_med",33,1,3,2
"2026-07-30","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_minus20_real-estate_med",1,0,0,0
"2026-07-08","yandex Go // Май 2026_","zv_yandexgo_msk_banner_may26_none_minus40_none_med",1,0,0,1
"2026-06-23","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_plan-open-business-no-button_prg",1,0,0,0
"2026-07-05","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_east_lift_int-premium-real-estate_prg",1301,4,0,0
"2026-05-31","yandex Go // Май 2026_","pc_yandexgo_msk_banner_may26_none_minus20_none_med",3287,7,403,271
"2026-06-07","Южнопортовая // MTS // июнь 2026","sp_family_mts_msk_video_jun26_none_hor_deti_prg",2326,6,16,4
